team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh
Millwall,Hull City,0.4166666666666667,0.7916666666666666,2,1,0,0,0.6,0.6,0.2,0.0,0.2,0.4,1.8,1.6,1.4,1.4,0.4,0.2,0.6,0.8,0.4,0.2,0.4,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.8,0.8,0.4,0.6,0.2,0.2,0.2,0.0,0.2,0.0,0.4,0.8,0.4,0.8,0.0,0.0,1.0,1.0,0.6,0.4,0.0,0.0,0.4,0.6,0.0,0.2,1.4,0.8,1.0,0.6,0.4,0.2,0.6,0.8,0.4,0.6,0.2,0.0,0.8,0.6,0.2,0.2,11.8,9.6,0.8,0.6,0.8,0.4,0.8,0.4,0.6,0.4,5.4,4.6,0.8,1.0,0.8,0.8,0.8,0.6,6.4,5.0,1.0,0.6,1.0,0.6,0.6,0.4,7.2,2.8,4.6,6.8,1.0,0.4,0.8,0.2,0.8,0.2,1.0,0.8,0.8,0.4,0.8,0.2,0.4,0.0,1.0,0.6,1.0,0.4,1.0,0.4,0.6,0.0,5,7,1,2,4,5
Queens Park Rangers,Derby County,0.5,0.9166666666666666,1,0,0,0,0.2,0.0,0.6,1.0,0.2,0.0,2.8,2.2,1.0,0.4,1.8,1.8,0.0,0.0,0.2,0.6,0.2,0.0,0.6,0.6,0.8,0.4,0.6,0.4,1.0,1.0,1.0,0.6,0.6,0.4,0.2,0.2,0.0,0.0,1.2,1.0,0.6,0.4,0.6,0.6,0.4,0.6,0.4,0.6,0.2,0.2,1.0,0.6,0.2,0.2,1.6,1.2,0.4,0.0,1.2,1.2,0.2,0.2,0.6,1.0,0.2,0.0,1.0,0.8,0.6,0.2,7.2,9.6,0.4,0.8,0.4,0.8,0.2,0.6,0.0,0.4,4.4,4.0,0.8,1.0,0.6,0.6,0.4,0.4,2.8,5.6,0.2,1.0,0.2,0.6,0.0,0.4,4.8,3.8,2.4,6.4,0.8,0.8,0.4,0.2,0.2,0.2,1.0,0.6,1.0,0.6,0.6,0.2,0.2,0.0,1.0,1.0,0.4,0.8,0.0,0.4,0.0,0.2,6,5,3,2,3,3
Reading,Swansea City,0.875,0.5833333333333334,4,4,1,3,0.6,0.8,0.4,0.2,0.0,0.0,2.2,2.6,1.2,2.0,1.0,0.6,0.2,0.6,0.2,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.6,0.2,1.0,1.0,0.6,0.6,0.6,0.4,0.0,0.4,0.0,0.2,0.8,0.6,0.4,0.4,0.4,0.2,0.6,0.8,0.6,0.6,0.2,0.0,0.6,0.6,0.2,0.0,1.4,2.0,0.8,1.6,0.6,0.4,0.6,0.8,0.4,0.2,0.2,0.2,0.8,0.8,0.4,0.6,7.8,11.0,0.6,0.8,0.2,0.8,0.2,0.8,0.0,0.6,3.6,5.0,1.0,0.8,0.6,0.8,0.0,0.6,4.2,6.0,0.8,1.0,0.2,0.8,0.2,0.6,3.8,4.6,4.0,6.4,0.6,0.8,0.6,0.4,0.2,0.2,0.8,1.0,0.8,0.8,0.4,0.2,0.0,0.2,0.8,1.0,0.6,1.0,0.2,0.2,0.2,0.0,5,3,2,2,3,1
Bristol City,Sheffield United,0.75,0.25,1,1,0,0,0.2,0.0,0.4,0.6,0.4,0.4,3.0,1.4,1.4,0.2,1.6,1.2,0.0,0.4,0.0,0.8,0.4,0.0,0.6,0.2,1.0,0.2,0.8,0.2,1.0,0.6,1.0,0.2,0.8,0.2,0.2,0.2,0.0,0.2,1.2,0.4,0.6,0.2,0.6,0.2,0.6,0.8,0.4,0.8,0.0,0.2,1.0,0.2,0.2,0.2,1.8,1.0,0.8,0.0,1.0,1.0,0.2,0.4,0.2,1.0,0.6,0.0,1.0,0.6,0.6,0.2,10.6,9.4,1.0,0.6,0.6,0.6,0.4,0.6,0.4,0.6,5.6,4.6,1.0,0.6,1.0,0.6,0.6,0.6,5.0,4.8,0.8,1.0,0.6,0.8,0.4,0.0,4.4,4.6,6.2,4.8,0.6,0.6,0.2,0.6,0.2,0.4,0.8,0.6,0.6,0.6,0.2,0.4,0.2,0.4,0.8,1.0,0.6,1.0,0.4,0.4,0.2,0.0,2,7,2,4,0,3
Nottingham Forest,West Bromwich Albion,0.20833333333333334,0.5,4,0,3,0,1.0,0.2,0.0,0.6,0.0,0.2,2.8,2.4,2.6,1.0,0.2,1.4,0.8,0.2,0.0,0.4,1.0,0.4,0.0,0.6,0.2,0.4,0.2,0.4,1.0,1.0,1.0,0.8,0.4,0.4,0.4,0.2,0.0,0.0,1.0,0.6,0.8,0.4,0.2,0.2,0.8,0.8,0.2,0.6,0.0,0.0,1.0,0.6,0.0,0.0,1.8,1.8,1.8,0.6,0.0,1.2,1.0,0.2,0.0,0.6,0.0,0.2,1.0,1.0,0.4,0.6,10.4,7.4,0.8,0.6,0.6,0.2,0.4,0.0,0.4,0.0,5.6,4.4,0.8,1.0,0.8,0.8,0.8,0.4,4.8,3.0,0.8,0.4,0.4,0.2,0.4,0.0,7.0,4.0,3.4,3.4,0.8,0.6,0.8,0.4,0.8,0.2,0.8,1.0,0.8,0.8,0.8,0.2,0.8,0.0,1.0,0.8,1.0,0.6,0.6,0.4,0.2,0.2,8,0,4,0,4,0
AFC Wimbledon,Wycombe Wanderers,0.9166666666666666,0.25,1,1,1,0,0.0,0.4,0.4,0.2,0.6,0.4,2.2,3.2,0.8,2.0,1.4,1.2,0.0,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.6,0.8,0.2,0.6,1.0,0.8,0.8,0.8,0.2,0.6,0.2,0.6,0.0,0.4,0.6,1.2,0.4,1.0,0.2,0.2,0.8,0.8,0.6,0.2,0.0,0.2,0.6,0.8,0.0,0.2,1.6,2.0,0.4,1.0,1.2,1.0,0.0,0.2,0.6,0.6,0.4,0.4,1.0,0.8,0.4,0.6,9.2,8.2,0.6,0.6,0.4,0.6,0.4,0.2,0.4,0.0,3.4,3.6,0.6,0.8,0.4,0.6,0.4,0.4,5.8,4.6,1.0,1.0,1.0,0.4,0.6,0.2,6.6,4.4,2.6,3.8,0.8,0.6,0.6,0.4,0.6,0.4,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.4,1.0,1.0,0.8,0.4,0.8,0.2,0.6,0.2,2,7,0,3,2,4
Bolton Wanderers,Accrington Stanley,0.4583333333333333,0.5833333333333334,3,1,1,0,0.2,0.2,0.2,0.6,0.6,0.2,2.2,3.2,1.2,0.6,1.0,2.6,0.0,0.0,0.2,0.6,0.2,0.2,0.0,0.6,0.8,0.4,0.2,0.2,1.0,1.0,0.8,1.0,0.2,0.8,0.2,0.4,0.0,0.0,0.4,1.4,0.0,0.0,0.4,1.4,0.6,0.2,1.0,1.0,0.0,0.0,0.4,0.8,0.0,0.6,1.8,1.8,1.2,0.6,0.6,1.2,0.4,0.2,0.2,0.6,0.6,0.2,0.8,1.0,0.6,0.8,10.6,11.8,0.8,0.8,0.8,0.6,0.8,0.6,0.8,0.6,4.4,5.6,0.8,1.0,0.8,0.8,0.8,0.6,6.2,6.2,0.8,0.8,0.8,0.8,0.6,0.6,5.8,6.0,4.8,5.8,0.8,0.6,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.6,0.2,0.6,0.2,0.6,1.0,1.0,0.8,0.6,0.8,0.6,0.4,0.4,3,1,1,0,2,1
Gillingham,Fleetwood Town,0.8333333333333334,0.875,0,0,0,0,0.0,0.2,0.4,0.8,0.6,0.0,1.4,3.2,0.2,1.2,1.2,2.0,0.4,0.0,0.8,0.4,0.0,0.4,0.4,0.6,0.2,0.6,0.0,0.6,0.6,1.0,0.6,0.8,0.2,0.6,0.0,0.6,0.0,0.2,0.4,1.2,0.0,0.6,0.4,0.6,0.6,0.6,1.0,0.4,0.0,0.2,0.4,0.8,0.0,0.4,1.0,2.0,0.2,0.6,0.8,1.4,0.6,0.4,0.8,0.6,0.0,0.2,0.6,0.8,0.4,0.6,8.0,9.4,0.8,0.6,0.4,0.6,0.2,0.6,0.2,0.4,3.6,5.4,0.6,1.0,0.6,0.8,0.6,0.6,4.4,4.0,0.8,0.4,0.4,0.2,0.2,0.2,5.2,2.4,2.8,7.0,0.8,0.2,0.6,0.2,0.6,0.0,0.8,1.0,0.8,0.6,0.6,0.4,0.0,0.2,1.0,0.2,0.8,0.0,0.6,0.0,0.4,0.0,1,3,0,2,1,1
Lincoln City,Cheltenham Town,0.75,0.5416666666666666,3,0,3,0,0.2,0.2,0.6,0.6,0.2,0.2,2.2,4.6,0.8,1.8,1.4,2.8,0.2,0.0,0.6,0.2,0.2,0.4,0.4,0.8,0.4,0.8,0.4,0.8,0.8,1.0,0.6,1.0,0.4,0.8,0.4,0.8,0.0,0.4,1.0,2.0,0.4,0.6,0.6,1.4,0.6,0.2,0.6,0.4,0.4,0.4,0.4,1.0,0.4,0.8,1.2,2.6,0.4,1.2,0.8,1.4,0.4,0.2,0.8,0.4,0.0,0.6,0.8,0.8,0.4,0.8,12.0,9.0,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.2,6.4,4.8,0.8,1.0,0.8,0.6,0.8,0.6,5.6,4.2,0.8,0.4,0.6,0.4,0.2,0.4,6.4,3.4,5.6,5.6,0.8,0.4,0.8,0.2,0.6,0.2,0.8,0.8,0.8,0.8,0.8,0.2,0.6,0.0,0.8,0.8,0.8,0.4,0.8,0.2,0.2,0.2,6,2,1,2,5,0
Morecambe,Portsmouth,0.7916666666666666,0.375,1,1,0,1,0.4,0.2,0.2,0.4,0.4,0.4,2.8,1.6,1.6,0.8,1.2,0.8,0.2,0.2,0.0,0.6,0.4,0.2,0.2,0.0,0.8,0.4,0.4,0.2,1.0,0.8,1.0,0.4,0.6,0.2,0.2,0.2,0.0,0.0,1.2,0.4,0.8,0.4,0.4,0.0,0.6,1.0,0.6,0.8,0.2,0.0,0.6,0.2,0.4,0.2,1.6,1.2,0.8,0.4,0.8,0.8,0.4,0.2,0.2,0.6,0.6,0.4,0.8,0.8,0.6,0.4,11.6,11.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,5.0,5.6,0.8,0.8,0.6,0.8,0.4,0.8,6.6,6.2,0.8,0.8,0.8,0.8,0.8,0.6,6.0,5.8,7.2,6.0,0.8,0.6,0.6,0.4,0.6,0.4,0.6,1.0,0.4,0.8,0.2,0.6,0.2,0.4,0.8,0.8,0.6,0.8,0.4,0.4,0.4,0.2,10,5,5,4,5,1
Plymouth Argyle,Sunderland,0.16666666666666666,0.2916666666666667,0,0,0,0,1.0,0.4,0.0,0.0,0.0,0.6,2.0,1.6,2.0,1.2,0.0,0.4,1.0,0.6,0.0,0.4,0.6,0.4,0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.6,0.6,0.6,0.2,0.4,0.2,0.0,0.0,0.0,1.0,1.2,1.0,0.8,0.0,0.4,1.0,0.6,0.4,0.4,0.0,0.4,0.6,0.6,0.4,0.6,1.0,0.4,1.0,0.4,0.0,0.0,1.0,1.0,0.2,0.6,0.0,0.0,0.8,0.4,0.2,0.0,10.4,11.4,0.8,1.0,0.6,0.8,0.6,0.6,0.6,0.4,5.4,4.6,0.8,0.8,0.8,0.6,0.8,0.6,5.0,6.8,0.6,0.8,0.6,0.8,0.4,0.6,4.4,6.6,6.0,4.8,0.8,1.0,0.6,0.8,0.4,0.6,0.8,0.8,0.4,0.6,0.4,0.4,0.4,0.2,0.8,1.0,0.6,1.0,0.4,1.0,0.2,0.6,7,3,5,2,2,1
Shrewsbury Town,Doncaster Rovers,0.7083333333333334,0.9583333333333334,3,3,3,0,0.4,0.2,0.2,0.4,0.4,0.4,2.2,2.2,1.6,0.6,0.6,1.6,0.6,0.4,0.2,0.6,0.2,0.2,0.2,0.6,0.4,0.2,0.2,0.2,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.4,0.2,0.0,0.6,0.8,0.2,0.0,0.4,0.8,0.6,0.4,0.8,1.0,0.0,0.0,0.6,0.6,0.0,0.2,1.6,1.4,1.4,0.6,0.2,0.8,0.8,0.4,0.2,0.6,0.2,0.2,0.8,0.8,0.4,0.4,8.4,9.8,0.6,0.8,0.4,0.6,0.4,0.6,0.4,0.4,3.8,5.2,0.8,0.8,0.6,0.4,0.2,0.4,4.6,4.6,0.6,0.6,0.6,0.4,0.4,0.2,5.0,2.2,3.4,7.6,0.6,0.4,0.6,0.2,0.6,0.0,0.8,0.6,0.4,0.4,0.4,0.0,0.2,0.0,0.8,0.6,0.8,0.4,0.6,0.2,0.6,0.0,8,4,2,1,6,3
Carlisle United,Mansfield Town,0.7916666666666666,0.25,1,0,0,0,0.6,0.6,0.4,0.2,0.0,0.2,2.0,2.6,1.2,1.8,0.8,0.8,0.4,0.4,0.2,0.2,0.4,0.6,0.2,0.2,0.4,0.4,0.4,0.4,1.0,1.0,0.6,0.6,0.4,0.6,0.0,0.4,0.0,0.0,0.4,1.8,0.2,1.0,0.2,0.8,0.8,0.4,0.8,0.6,0.0,0.2,0.4,0.8,0.0,0.4,1.6,0.8,1.0,0.8,0.6,0.0,0.4,1.0,0.2,0.4,0.4,0.0,1.0,0.6,0.4,0.2,9.4,7.6,0.6,0.6,0.6,0.2,0.6,0.2,0.6,0.2,3.6,3.4,1.0,0.6,0.4,0.2,0.2,0.2,5.8,4.2,0.6,0.8,0.6,0.4,0.6,0.2,2.0,4.0,7.4,3.6,0.4,0.6,0.0,0.2,0.0,0.2,0.2,0.8,0.0,0.4,0.0,0.2,0.0,0.0,0.6,1.0,0.6,1.0,0.4,0.6,0.2,0.0,8,8,3,3,5,5
Colchester United,Bradford City,0.8333333333333334,0.6666666666666666,3,0,2,0,0.4,0.4,0.4,0.4,0.2,0.2,1.8,1.8,0.8,1.0,1.0,0.8,0.4,0.6,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,1.0,0.8,0.4,0.8,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,0.6,0.8,1.0,1.0,0.0,0.0,0.4,0.2,0.0,0.2,1.4,1.4,0.8,1.0,0.6,0.4,0.6,0.8,0.4,0.4,0.2,0.2,0.8,0.6,0.2,0.6,10.2,8.2,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,5.4,4.8,0.8,0.8,0.6,0.8,0.6,0.6,4.8,3.4,0.8,0.6,0.4,0.2,0.4,0.0,5.2,3.0,5.0,5.2,0.6,0.4,0.4,0.2,0.4,0.2,0.8,0.6,0.6,0.6,0.4,0.2,0.2,0.2,1.0,0.8,0.8,0.2,0.6,0.2,0.2,0.2,1,2,0,0,1,2
Crawley Town,Walsall,0.5,0.625,1,0,0,0,0.6,0.0,0.2,0.4,0.2,0.6,1.8,2.0,1.2,0.8,0.6,1.2,0.6,0.0,0.2,0.2,0.2,0.0,0.2,0.2,0.4,0.8,0.4,0.2,0.8,1.0,0.4,0.8,0.4,0.2,0.2,0.0,0.0,0.0,0.6,0.8,0.4,0.2,0.2,0.6,0.8,0.4,0.6,0.8,0.0,0.2,0.6,0.6,0.0,0.2,1.2,1.2,0.8,0.6,0.4,0.6,0.6,0.4,0.4,0.4,0.4,0.2,0.6,1.0,0.4,0.2,9.4,11.0,0.8,1.0,0.6,0.8,0.6,0.8,0.4,0.6,4.4,5.8,0.8,1.0,0.6,1.0,0.6,1.0,5.0,5.2,0.8,0.8,0.8,0.8,0.4,0.6,4.8,5.4,4.6,5.6,0.8,0.8,0.6,0.8,0.2,0.6,0.8,1.0,0.4,1.0,0.2,0.8,0.0,0.2,0.8,1.0,0.8,0.8,0.8,0.6,0.6,0.0,3,6,1,2,2,4
Forest Green Rovers,Oldham Athletic,0.041666666666666664,0.9583333333333334,2,0,2,0,0.4,0.2,0.2,0.6,0.4,0.2,1.6,2.8,0.8,1.2,0.8,1.6,0.4,0.2,0.2,0.2,0.0,0.4,0.2,0.6,0.4,0.6,0.0,0.6,1.0,1.0,0.6,0.6,0.0,0.6,0.0,0.4,0.0,0.2,0.4,1.4,0.4,0.8,0.0,0.6,1.0,0.6,0.6,0.4,0.0,0.4,0.4,0.6,0.0,0.4,1.2,1.4,0.4,0.4,0.8,1.0,0.4,0.2,0.6,0.8,0.2,0.2,0.8,0.8,0.4,0.2,8.4,10.2,0.8,0.8,0.4,0.8,0.4,0.6,0.4,0.4,4.4,4.4,0.8,0.8,0.6,0.4,0.6,0.4,4.0,5.8,0.6,0.8,0.4,0.6,0.2,0.6,6.0,3.8,2.4,6.4,0.8,0.6,0.6,0.2,0.6,0.2,1.0,0.8,0.6,0.2,0.6,0.2,0.4,0.0,1.0,1.0,0.8,0.6,0.6,0.4,0.4,0.4,6,7,4,1,1,6
Northampton Town,Harrogate Town,0.16666666666666666,0.75,3,0,1,0,0.4,0.2,0.2,0.6,0.4,0.2,2.0,2.0,1.2,0.6,0.8,1.4,0.4,0.4,0.4,0.8,0.4,0.2,0.2,0.6,0.4,0.0,0.2,0.0,0.8,0.8,0.6,0.8,0.2,0.4,0.2,0.0,0.2,0.0,1.0,0.6,0.8,0.2,0.2,0.4,0.8,0.8,0.4,0.8,0.0,0.0,0.8,0.4,0.2,0.2,1.0,1.4,0.4,0.4,0.6,1.0,0.6,0.4,0.6,0.8,0.2,0.0,0.6,0.8,0.2,0.6,9.8,8.0,0.8,0.6,0.8,0.6,0.6,0.6,0.4,0.0,5.2,3.2,1.0,0.8,1.0,0.2,0.6,0.2,4.6,4.8,0.8,0.6,0.8,0.4,0.4,0.4,4.0,3.4,5.8,4.6,0.6,0.6,0.4,0.2,0.4,0.0,1.0,0.8,0.6,0.2,0.6,0.0,0.2,0.0,0.8,1.0,0.2,0.8,0.2,0.6,0.0,0.0,4,2,3,1,1,1
Port Vale,Bristol Rovers,0.125,0.20833333333333334,1,3,1,2,0.8,0.4,0.0,0.4,0.2,0.2,3.2,1.6,2.4,0.8,0.8,0.8,0.4,0.2,0.2,0.4,0.8,0.2,0.2,0.0,0.6,0.4,0.6,0.2,0.8,1.0,0.8,0.4,0.6,0.2,0.6,0.0,0.4,0.0,2.2,0.6,1.4,0.4,0.8,0.2,0.4,0.8,0.2,0.6,0.6,0.0,0.8,0.6,0.8,0.0,1.0,1.0,1.0,0.4,0.0,0.6,1.0,0.4,0.4,0.6,0.0,0.4,0.6,0.6,0.4,0.4,11.0,12.8,0.8,1.0,0.8,1.0,0.6,0.8,0.6,0.8,5.2,4.6,0.8,1.0,0.6,0.8,0.6,0.6,5.8,8.2,0.8,1.0,0.6,1.0,0.6,0.6,6.0,8.4,5.0,4.4,0.8,1.0,0.6,1.0,0.6,1.0,1.0,1.0,0.6,1.0,0.2,0.8,0.2,0.4,1.0,0.8,0.8,0.8,0.4,0.8,0.4,0.8,6,4,1,2,5,2
Rochdale,Hartlepool United,0.7083333333333334,0.5416666666666666,2,1,0,1,0.4,0.4,0.2,0.4,0.4,0.2,1.2,3.2,0.8,1.4,0.4,1.8,0.6,0.0,0.4,0.2,0.2,0.4,0.0,0.6,0.2,0.8,0.0,0.6,0.8,1.0,0.4,1.0,0.0,0.6,0.0,0.4,0.0,0.2,0.4,1.6,0.4,0.6,0.0,1.0,1.0,0.2,0.6,0.6,0.0,0.4,0.4,0.8,0.0,0.6,0.8,1.6,0.4,0.8,0.4,0.8,0.6,0.2,0.6,0.2,0.0,0.6,0.8,1.0,0.0,0.6,7.8,10.0,0.4,0.8,0.2,0.8,0.2,0.8,0.2,0.6,4.0,3.8,0.8,0.8,0.6,0.8,0.4,0.2,3.8,6.2,0.4,1.0,0.4,1.0,0.4,0.8,3.6,4.6,4.2,5.4,0.4,0.6,0.4,0.6,0.2,0.4,1.0,1.0,0.4,0.4,0.2,0.2,0.0,0.0,0.6,1.0,0.6,0.6,0.4,0.6,0.2,0.4,4,6,2,6,2,0
Salford City,Barrow,0.4583333333333333,0.875,2,2,1,0,0.8,0.2,0.2,0.6,0.0,0.2,3.0,1.0,2.2,0.2,0.8,0.8,0.2,0.4,0.2,0.8,0.8,0.0,0.0,0.2,0.6,0.0,0.6,0.0,1.0,0.8,0.8,0.2,0.6,0.0,0.2,0.0,0.2,0.0,1.0,0.2,0.8,0.2,0.2,0.0,0.8,1.0,0.4,0.8,0.2,0.0,0.6,0.2,0.4,0.0,2.0,0.8,1.4,0.0,0.6,0.8,0.4,0.4,0.2,1.0,0.4,0.0,1.0,0.6,0.6,0.2,9.8,13.0,0.8,1.0,0.8,1.0,0.6,1.0,0.4,1.0,3.8,6.4,0.8,1.0,0.4,1.0,0.4,1.0,6.0,6.6,1.0,1.0,0.8,1.0,0.6,0.8,4.4,5.8,5.4,7.2,0.6,0.8,0.6,0.6,0.4,0.4,0.6,1.0,0.4,0.8,0.0,0.6,0.0,0.6,1.0,0.8,1.0,0.6,0.8,0.6,0.6,0.2,4,5,0,3,4,2
Scunthorpe United,Stevenage,1.0,0.9166666666666666,1,1,0,0,0.0,0.2,0.8,0.4,0.2,0.4,2.4,2.2,0.2,1.0,2.2,1.2,0.2,0.4,0.8,0.4,0.0,0.4,0.6,0.6,0.2,0.4,0.2,0.4,0.8,0.8,0.6,0.8,0.6,0.4,0.4,0.2,0.0,0.0,1.2,1.8,0.2,0.8,1.0,1.0,0.4,0.4,0.8,0.4,0.0,0.4,0.8,0.8,0.2,0.6,1.2,0.4,0.0,0.2,1.2,0.2,0.4,0.8,1.0,0.8,0.0,0.0,0.6,0.4,0.4,0.0,10.0,9.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,4.2,5.2,1.0,0.6,0.4,0.6,0.4,0.6,5.8,4.0,0.8,0.4,0.6,0.4,0.6,0.4,3.6,4.0,6.4,5.2,0.2,0.6,0.2,0.2,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.2,0.2,0.2,0.8,1.0,0.6,0.8,0.0,0.0,0.0,0.0,3,5,1,5,2,0
Sutton United,Newport County,0.2916666666666667,0.3333333333333333,1,0,1,0,0.6,0.6,0.0,0.2,0.4,0.2,2.6,1.4,2.0,1.0,0.6,0.4,0.4,0.6,0.0,0.4,0.4,0.4,0.0,0.0,0.6,0.2,0.2,0.2,1.0,0.8,0.8,0.4,0.4,0.2,0.2,0.0,0.2,0.0,1.6,0.2,1.6,0.2,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,1.0,0.2,0.4,0.0,1.0,1.2,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.4,0.2,0.2,0.8,0.8,0.2,0.4,10.4,9.6,0.8,1.0,0.6,1.0,0.4,0.4,0.4,0.2,5.0,4.4,1.0,1.0,0.8,0.6,0.8,0.4,5.4,5.2,0.6,0.8,0.6,0.6,0.4,0.4,4.4,4.6,6.0,5.0,0.8,0.8,0.2,0.4,0.2,0.2,1.0,1.0,0.6,0.6,0.4,0.6,0.4,0.0,0.6,1.0,0.4,0.8,0.4,0.4,0.2,0.2,3,6,2,2,1,4
Swindon Town,Leyton Orient,0.4166666666666667,0.5833333333333334,1,2,0,1,0.6,0.4,0.4,0.4,0.0,0.2,2.6,2.0,1.8,1.2,0.8,0.8,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.0,1.0,1.0,0.6,0.8,0.6,0.2,0.2,0.0,0.2,0.0,0.8,1.0,0.6,0.4,0.2,0.6,0.8,0.4,0.6,0.8,0.2,0.0,0.4,0.8,0.4,0.2,1.8,1.0,1.2,0.8,0.6,0.2,0.6,0.8,0.2,0.6,0.2,0.0,1.0,0.6,0.4,0.2,6.8,8.6,0.2,0.6,0.2,0.6,0.0,0.4,0.0,0.4,2.6,4.4,0.4,0.8,0.2,0.8,0.2,0.6,4.2,4.2,0.8,0.4,0.4,0.4,0.2,0.2,3.6,4.8,3.2,3.8,0.4,0.8,0.4,0.8,0.0,0.2,0.8,0.8,0.4,0.8,0.0,0.6,0.0,0.0,0.8,1.0,0.8,1.0,0.6,0.4,0.2,0.2,6,3,3,2,3,1
